AÑO,MES,ESTACION,CALIDAD_AIRE,CCAA,PROVINCIA,PORCENTAJE_CALIDAD_AIRE
2022,7,Alcorcón,Desfavorable,Comunidad de Madrid,Madrid,9.12
2022,7,Alcorcón,Razonablemente buena,Comunidad de Madrid,Madrid,58.37
2022,7,Alcorcón,Regular,Comunidad de Madrid,Madrid,32.11
2022,7,Algete,Desfavorable,Comunidad de Madrid,Madrid,18.06
2022,7,Algete,Razonablemente buena,Comunidad de Madrid,Madrid,38.81
2022,7,Algete,Regular,Comunidad de Madrid,Madrid,43.13
2022,7,Aranjuez,Buena,Comunidad de Madrid,Madrid,0.67
2022,7,Aranjuez,Desfavorable,Comunidad de Madrid,Madrid,0.13
2022,7,Aranjuez,Razonablemente buena,Comunidad de Madrid,Madrid,70.89
2022,7,Aranjuez,Regular,Comunidad de Madrid,Madrid,28.3
2022,7,Arganda del rey,Razonablemente buena,Comunidad de Madrid,Madrid,100
2022,7,Barajas - pueblo,Buena,Comunidad de Madrid,Madrid,10.22
2022,7,Barajas - pueblo,Desfavorable,Comunidad de Madrid,Madrid,3.36
2022,7,Barajas - pueblo,Razonablemente buena,Comunidad de Madrid,Madrid,65.86
2022,7,Barajas - pueblo,Regular,Comunidad de Madrid,Madrid,20.56
2022,7,Barrio del pilar,Buena,Comunidad de Madrid,Madrid,11.83
2022,7,Barrio del pilar,Desfavorable,Comunidad de Madrid,Madrid,4.17
2022,7,Barrio del pilar,Razonablemente buena,Comunidad de Madrid,Madrid,66.67
2022,7,Barrio del pilar,Regular,Comunidad de Madrid,Madrid,17.34
2022,7,Casa de campo,Buena,Comunidad de Madrid,Madrid,0.14
2022,7,Casa de campo,Desfavorable,Comunidad de Madrid,Madrid,4.94
2022,7,Casa de campo,Razonablemente buena,Comunidad de Madrid,Madrid,72.92
2022,7,Casa de campo,Regular,Comunidad de Madrid,Madrid,22
2022,7,Castellana,Buena,Comunidad de Madrid,Madrid,12.33
2022,7,Castellana,Desfavorable,Comunidad de Madrid,Madrid,5.96
2022,7,Castellana,Razonablemente buena,Comunidad de Madrid,Madrid,73.98
2022,7,Castellana,Regular,Comunidad de Madrid,Madrid,7.72
2022,7,Collado villalba,Buena,Comunidad de Madrid,Madrid,2.33
2022,7,Collado villalba,Desfavorable,Comunidad de Madrid,Madrid,9.85
2022,7,Collado villalba,Razonablemente buena,Comunidad de Madrid,Madrid,56.63
2022,7,Collado villalba,Regular,Comunidad de Madrid,Madrid,31.19
2022,7,Colmenar viejo,Desfavorable,Comunidad de Madrid,Madrid,13.08
2022,7,Colmenar viejo,Razonablemente buena,Comunidad de Madrid,Madrid,54.36
2022,7,Colmenar viejo,Regular,Comunidad de Madrid,Madrid,32.56
2022,7,Coslada,Desfavorable,Comunidad de Madrid,Madrid,8.21
2022,7,Coslada,Razonablemente buena,Comunidad de Madrid,Madrid,59.08
2022,7,Coslada,Regular,Comunidad de Madrid,Madrid,32.71
2022,7,Cuatro caminos-pablo iglesias,Buena,Comunidad de Madrid,Madrid,0.67
2022,7,Cuatro caminos-pablo iglesias,Desfavorable,Comunidad de Madrid,Madrid,63.44
2022,7,Cuatro caminos-pablo iglesias,Muy desfavorable,Comunidad de Madrid,Madrid,10.48
2022,7,Cuatro caminos-pablo iglesias,Razonablemente buena,Comunidad de Madrid,Madrid,10.35
2022,7,Cuatro caminos-pablo iglesias,Regular,Comunidad de Madrid,Madrid,15.05
2022,7,El atazar,Desfavorable,Comunidad de Madrid,Madrid,13.38
2022,7,El atazar,Razonablemente buena,Comunidad de Madrid,Madrid,30.54
2022,7,El atazar,Regular,Comunidad de Madrid,Madrid,56.08
2022,7,El pardo,Buena,Comunidad de Madrid,Madrid,6.05
2022,7,El pardo,Desfavorable,Comunidad de Madrid,Madrid,10.35
2022,7,El pardo,Razonablemente buena,Comunidad de Madrid,Madrid,58.2
2022,7,El pardo,Regular,Comunidad de Madrid,Madrid,25.4
2022,7,Ensanche de vallecas,Buena,Comunidad de Madrid,Madrid,13.18
2022,7,Ensanche de vallecas,Desfavorable,Comunidad de Madrid,Madrid,1.09
2022,7,Ensanche de vallecas,Razonablemente buena,Comunidad de Madrid,Madrid,77.58
2022,7,Ensanche de vallecas,Regular,Comunidad de Madrid,Madrid,8.15
2022,7,Escuelas aguirre,Desfavorable,Comunidad de Madrid,Madrid,55.71
2022,7,Escuelas aguirre,Extremadamente desfavorable,Comunidad de Madrid,Madrid,7.57
2022,7,Escuelas aguirre,Muy desfavorable,Comunidad de Madrid,Madrid,14.72
2022,7,Escuelas aguirre,Razonablemente buena,Comunidad de Madrid,Madrid,10.73
2022,7,Escuelas aguirre,Regular,Comunidad de Madrid,Madrid,11.28
2022,7,Farolillo,Buena,Comunidad de Madrid,Madrid,1.75
2022,7,Farolillo,Desfavorable,Comunidad de Madrid,Madrid,15.73
2022,7,Farolillo,Muy desfavorable,Comunidad de Madrid,Madrid,2.82
2022,7,Farolillo,Razonablemente buena,Comunidad de Madrid,Madrid,59.01
2022,7,Farolillo,Regular,Comunidad de Madrid,Madrid,20.7
2022,7,Fuenlabrada,Buena,Comunidad de Madrid,Madrid,0.81
2022,7,Fuenlabrada,Desfavorable,Comunidad de Madrid,Madrid,3.24
2022,7,Fuenlabrada,Razonablemente buena,Comunidad de Madrid,Madrid,68.29
2022,7,Fuenlabrada,Regular,Comunidad de Madrid,Madrid,27.67
2022,7,Getafe,Buena,Comunidad de Madrid,Madrid,1.35
2022,7,Getafe,Desfavorable,Comunidad de Madrid,Madrid,3.9
2022,7,Getafe,Razonablemente buena,Comunidad de Madrid,Madrid,67.43
2022,7,Getafe,Regular,Comunidad de Madrid,Madrid,27.32
2022,7,Guadalix de la sierra,Buena,Comunidad de Madrid,Madrid,2.02
2022,7,Guadalix de la sierra,Desfavorable,Comunidad de Madrid,Madrid,11.86
2022,7,Guadalix de la sierra,Razonablemente buena,Comunidad de Madrid,Madrid,52.43
2022,7,Guadalix de la sierra,Regular,Comunidad de Madrid,Madrid,33.69
2022,7,Juan carlos i,Buena,Comunidad de Madrid,Madrid,5.65
2022,7,Juan carlos i,Desfavorable,Comunidad de Madrid,Madrid,4.3
2022,7,Juan carlos i,Razonablemente buena,Comunidad de Madrid,Madrid,64.78
2022,7,Juan carlos i,Regular,Comunidad de Madrid,Madrid,25.27
2022,7,Leganés,Buena,Comunidad de Madrid,Madrid,0.54
2022,7,Leganés,Desfavorable,Comunidad de Madrid,Madrid,5.8
2022,7,Leganés,Razonablemente buena,Comunidad de Madrid,Madrid,68.19
2022,7,Leganés,Regular,Comunidad de Madrid,Madrid,25.47
2022,7,Majadahonda,Buena,Comunidad de Madrid,Madrid,1.08
2022,7,Majadahonda,Desfavorable,Comunidad de Madrid,Madrid,5.79
2022,7,Majadahonda,Razonablemente buena,Comunidad de Madrid,Madrid,64.87
2022,7,Majadahonda,Regular,Comunidad de Madrid,Madrid,28.26
2022,7,Mendez alvaro,Buena,Comunidad de Madrid,Madrid,12.7
2022,7,Mendez alvaro,Desfavorable,Comunidad de Madrid,Madrid,13.78
2022,7,Mendez alvaro,Razonablemente buena,Comunidad de Madrid,Madrid,68.51
2022,7,Mendez alvaro,Regular,Comunidad de Madrid,Madrid,5
2022,7,Moratalaz,Buena,Comunidad de Madrid,Madrid,12.62
2022,7,Moratalaz,Razonablemente buena,Comunidad de Madrid,Madrid,87.23
2022,7,Moratalaz,Regular,Comunidad de Madrid,Madrid,0.15
2022,7,Móstoles,Buena,Comunidad de Madrid,Madrid,2.32
2022,7,Móstoles,Desfavorable,Comunidad de Madrid,Madrid,3.28
2022,7,Móstoles,Razonablemente buena,Comunidad de Madrid,Madrid,70.77
2022,7,Móstoles,Regular,Comunidad de Madrid,Madrid,23.63
2022,7,Orusco de tajuña,Desfavorable,Comunidad de Madrid,Madrid,9.75
2022,7,Orusco de tajuña,Razonablemente buena,Comunidad de Madrid,Madrid,35.03
2022,7,Orusco de tajuña,Regular,Comunidad de Madrid,Madrid,55.22
2022,7,Plaza castilla-canal,Buena,Comunidad de Madrid,Madrid,11.96
2022,7,Plaza castilla-canal,Desfavorable,Comunidad de Madrid,Madrid,12.63
2022,7,Plaza castilla-canal,Muy desfavorable,Comunidad de Madrid,Madrid,4.7
2022,7,Plaza castilla-canal,Razonablemente buena,Comunidad de Madrid,Madrid,53.36
2022,7,Plaza castilla-canal,Regular,Comunidad de Madrid,Madrid,17.34
2022,7,Plaza de españa,Buena,Comunidad de Madrid,Madrid,85.5
2022,7,Plaza de españa,Desfavorable,Comunidad de Madrid,Madrid,0.14
2022,7,Plaza de españa,Razonablemente buena,Comunidad de Madrid,Madrid,13.28
2022,7,Plaza de españa,Regular,Comunidad de Madrid,Madrid,1.08
2022,7,Plaza del carmen,Buena,Comunidad de Madrid,Madrid,3.34
2022,7,Plaza del carmen,Desfavorable,Comunidad de Madrid,Madrid,5.81
2022,7,Plaza del carmen,Razonablemente buena,Comunidad de Madrid,Madrid,68.17
2022,7,Plaza del carmen,Regular,Comunidad de Madrid,Madrid,22.67
2022,7,Plaza elíptica,Buena,Comunidad de Madrid,Madrid,1.89
2022,7,Plaza elíptica,Desfavorable,Comunidad de Madrid,Madrid,12.97
2022,7,Plaza elíptica,Muy desfavorable,Comunidad de Madrid,Madrid,4.05
2022,7,Plaza elíptica,Razonablemente buena,Comunidad de Madrid,Madrid,59.05
2022,7,Plaza elíptica,Regular,Comunidad de Madrid,Madrid,22.03
2022,7,Puente de vallecas,Buena,Comunidad de Madrid,Madrid,14.82
2022,7,Puente de vallecas,Razonablemente buena,Comunidad de Madrid,Madrid,83.02
2022,7,Puente de vallecas,Regular,Comunidad de Madrid,Madrid,2.16
2022,7,Puerto de cotos,Desfavorable,Comunidad de Madrid,Madrid,21.1
2022,7,Puerto de cotos,Razonablemente buena,Comunidad de Madrid,Madrid,21.37
2022,7,Puerto de cotos,Regular,Comunidad de Madrid,Madrid,57.53
2022,7,Ramón y cajal,Buena,Comunidad de Madrid,Madrid,85.48
2022,7,Ramón y cajal,Desfavorable,Comunidad de Madrid,Madrid,0.94
2022,7,Ramón y cajal,Razonablemente buena,Comunidad de Madrid,Madrid,12.63
2022,7,Ramón y cajal,Regular,Comunidad de Madrid,Madrid,0.94
2022,7,Retiro,Buena,Comunidad de Madrid,Madrid,5.65
2022,7,Retiro,Desfavorable,Comunidad de Madrid,Madrid,2.96
2022,7,Retiro,Razonablemente buena,Comunidad de Madrid,Madrid,72.58
2022,7,Retiro,Regular,Comunidad de Madrid,Madrid,18.82
2022,7,Rivas-vaciamadrid,Buena,Comunidad de Madrid,Madrid,1.75
2022,7,Rivas-vaciamadrid,Desfavorable,Comunidad de Madrid,Madrid,4.31
2022,7,Rivas-vaciamadrid,Razonablemente buena,Comunidad de Madrid,Madrid,65.14
2022,7,Rivas-vaciamadrid,Regular,Comunidad de Madrid,Madrid,28.8
2022,7,San martin de valdeiglesias,Desfavorable,Comunidad de Madrid,Madrid,10.08
2022,7,San martin de valdeiglesias,Razonablemente buena,Comunidad de Madrid,Madrid,45.97
2022,7,San martin de valdeiglesias,Regular,Comunidad de Madrid,Madrid,43.95
2022,7,Sanchinarro,Buena,Comunidad de Madrid,Madrid,32.53
2022,7,Sanchinarro,Razonablemente buena,Comunidad de Madrid,Madrid,66.94
2022,7,Sanchinarro,Regular,Comunidad de Madrid,Madrid,0.54
2022,7,Torrejon de ardoz,Desfavorable,Comunidad de Madrid,Madrid,11.94
2022,7,Torrejon de ardoz,Razonablemente buena,Comunidad de Madrid,Madrid,56.46
2022,7,Torrejon de ardoz,Regular,Comunidad de Madrid,Madrid,31.6
2022,7,Tres olivos,Desfavorable,Comunidad de Madrid,Madrid,8.33
2022,7,Tres olivos,Razonablemente buena,Comunidad de Madrid,Madrid,56.05
2022,7,Tres olivos,Regular,Comunidad de Madrid,Madrid,35.62
2022,7,Urbanizacion embajada,Buena,Comunidad de Madrid,Madrid,8.2
2022,7,Urbanizacion embajada,Desfavorable,Comunidad de Madrid,Madrid,16.26
2022,7,Urbanizacion embajada,Razonablemente buena,Comunidad de Madrid,Madrid,57.8
2022,7,Urbanizacion embajada,Regular,Comunidad de Madrid,Madrid,17.74
2022,7,Valdemoro,Buena,Comunidad de Madrid,Madrid,2.56
2022,7,Valdemoro,Desfavorable,Comunidad de Madrid,Madrid,3.51
2022,7,Valdemoro,Razonablemente buena,Comunidad de Madrid,Madrid,60.73
2022,7,Valdemoro,Regular,Comunidad de Madrid,Madrid,33.2
2022,7,Villa del prado,Desfavorable,Comunidad de Madrid,Madrid,16.37
2022,7,Villa del prado,Razonablemente buena,Comunidad de Madrid,Madrid,41.2
2022,7,Villa del prado,Regular,Comunidad de Madrid,Madrid,42.43
2022,7,Villarejo de salvanes,Desfavorable,Comunidad de Madrid,Madrid,4.97
2022,7,Villarejo de salvanes,Razonablemente buena,Comunidad de Madrid,Madrid,43.95
2022,7,Villarejo de salvanes,Regular,Comunidad de Madrid,Madrid,51.08
2022,7,Villaverde,Buena,Comunidad de Madrid,Madrid,7.41
2022,7,Villaverde,Desfavorable,Comunidad de Madrid,Madrid,6.2
2022,7,Villaverde,Razonablemente buena,Comunidad de Madrid,Madrid,64.96
2022,7,Villaverde,Regular,Comunidad de Madrid,Madrid,21.43
2022,8,Alcalá de henares,Buena,Comunidad de Madrid,Madrid,4.13
2022,8,Alcalá de henares,Desfavorable,Comunidad de Madrid,Madrid,8.39
2022,8,Alcalá de henares,Muy desfavorable,Comunidad de Madrid,Madrid,2.06
2022,8,Alcalá de henares,Razonablemente buena,Comunidad de Madrid,Madrid,53.78
2022,8,Alcalá de henares,Regular,Comunidad de Madrid,Madrid,31.64
2022,8,Alcobendas,Buena,Comunidad de Madrid,Madrid,2.15
2022,8,Alcobendas,Desfavorable,Comunidad de Madrid,Madrid,7.66
2022,8,Alcobendas,Muy desfavorable,Comunidad de Madrid,Madrid,1.34
2022,8,Alcobendas,Razonablemente buena,Comunidad de Madrid,Madrid,62.37
2022,8,Alcobendas,Regular,Comunidad de Madrid,Madrid,26.48
2022,8,Alcorcón,Buena,Comunidad de Madrid,Madrid,1.34
2022,8,Alcorcón,Desfavorable,Comunidad de Madrid,Madrid,5.65
2022,8,Alcorcón,Razonablemente buena,Comunidad de Madrid,Madrid,61.96
2022,8,Alcorcón,Regular,Comunidad de Madrid,Madrid,31.05
2022,8,Algete,Desfavorable,Comunidad de Madrid,Madrid,15.05
2022,8,Algete,Muy desfavorable,Comunidad de Madrid,Madrid,0.81
2022,8,Algete,Razonablemente buena,Comunidad de Madrid,Madrid,47.18
2022,8,Algete,Regular,Comunidad de Madrid,Madrid,36.96
2022,8,Aranjuez,Buena,Comunidad de Madrid,Madrid,2.02
2022,8,Aranjuez,Desfavorable,Comunidad de Madrid,Madrid,4.44
2022,8,Aranjuez,Muy desfavorable,Comunidad de Madrid,Madrid,2.28
2022,8,Aranjuez,Razonablemente buena,Comunidad de Madrid,Madrid,60.48
2022,8,Aranjuez,Regular,Comunidad de Madrid,Madrid,30.78
2022,8,Arganda del rey,Razonablemente buena,Comunidad de Madrid,Madrid,31.71
2022,8,Arganda del rey,Regular,Comunidad de Madrid,Madrid,68.29
2022,8,Barajas - pueblo,Buena,Comunidad de Madrid,Madrid,14.32
2022,8,Barajas - pueblo,Desfavorable,Comunidad de Madrid,Madrid,0.27
2022,8,Barajas - pueblo,Razonablemente buena,Comunidad de Madrid,Madrid,67.12
2022,8,Barajas - pueblo,Regular,Comunidad de Madrid,Madrid,18.28
2022,8,Barrio del pilar,Buena,Comunidad de Madrid,Madrid,10.48
2022,8,Barrio del pilar,Desfavorable,Comunidad de Madrid,Madrid,5.11
2022,8,Barrio del pilar,Razonablemente buena,Comunidad de Madrid,Madrid,60.08
2022,8,Barrio del pilar,Regular,Comunidad de Madrid,Madrid,24.33
2022,8,Casa de campo,Buena,Comunidad de Madrid,Madrid,2.28
2022,8,Casa de campo,Desfavorable,Comunidad de Madrid,Madrid,5.38
2022,8,Casa de campo,Muy desfavorable,Comunidad de Madrid,Madrid,0.81
2022,8,Casa de campo,Razonablemente buena,Comunidad de Madrid,Madrid,66.67
2022,8,Casa de campo,Regular,Comunidad de Madrid,Madrid,24.87
2022,8,Castellana,Buena,Comunidad de Madrid,Madrid,40.32
2022,8,Castellana,Desfavorable,Comunidad de Madrid,Madrid,8.87
2022,8,Castellana,Razonablemente buena,Comunidad de Madrid,Madrid,43.01
2022,8,Castellana,Regular,Comunidad de Madrid,Madrid,7.8
2022,8,Collado villalba,Buena,Comunidad de Madrid,Madrid,7.16
2022,8,Collado villalba,Desfavorable,Comunidad de Madrid,Madrid,5.51
2022,8,Collado villalba,Razonablemente buena,Comunidad de Madrid,Madrid,65.01
2022,8,Collado villalba,Regular,Comunidad de Madrid,Madrid,22.31
2022,8,Colmenar viejo,Buena,Comunidad de Madrid,Madrid,0.27
2022,8,Colmenar viejo,Desfavorable,Comunidad de Madrid,Madrid,11.16
2022,8,Colmenar viejo,Muy desfavorable,Comunidad de Madrid,Madrid,1.21
2022,8,Colmenar viejo,Razonablemente buena,Comunidad de Madrid,Madrid,46.77
2022,8,Colmenar viejo,Regular,Comunidad de Madrid,Madrid,40.59
2022,8,Coslada,Buena,Comunidad de Madrid,Madrid,3.76
2022,8,Coslada,Desfavorable,Comunidad de Madrid,Madrid,10.35
2022,8,Coslada,Muy desfavorable,Comunidad de Madrid,Madrid,2.42
2022,8,Coslada,Razonablemente buena,Comunidad de Madrid,Madrid,55.78
2022,8,Coslada,Regular,Comunidad de Madrid,Madrid,27.69
2022,8,Cuatro caminos-pablo iglesias,Buena,Comunidad de Madrid,Madrid,8.2
2022,8,Cuatro caminos-pablo iglesias,Desfavorable,Comunidad de Madrid,Madrid,9.54
2022,8,Cuatro caminos-pablo iglesias,Extremadamente desfavorable,Comunidad de Madrid,Madrid,1.21
2022,8,Cuatro caminos-pablo iglesias,Muy desfavorable,Comunidad de Madrid,Madrid,2.15
2022,8,Cuatro caminos-pablo iglesias,Razonablemente buena,Comunidad de Madrid,Madrid,65.19
2022,8,Cuatro caminos-pablo iglesias,Regular,Comunidad de Madrid,Madrid,13.71
2022,8,El atazar,Buena,Comunidad de Madrid,Madrid,0.41
2022,8,El atazar,Desfavorable,Comunidad de Madrid,Madrid,11.43
2022,8,El atazar,Razonablemente buena,Comunidad de Madrid,Madrid,39.53
2022,8,El atazar,Regular,Comunidad de Madrid,Madrid,48.62
2022,8,El pardo,Buena,Comunidad de Madrid,Madrid,18.68
2022,8,El pardo,Desfavorable,Comunidad de Madrid,Madrid,4.03
2022,8,El pardo,Razonablemente buena,Comunidad de Madrid,Madrid,52.55
2022,8,El pardo,Regular,Comunidad de Madrid,Madrid,24.73
2022,8,Ensanche de vallecas,Buena,Comunidad de Madrid,Madrid,15.19
2022,8,Ensanche de vallecas,Desfavorable,Comunidad de Madrid,Madrid,0.27
2022,8,Ensanche de vallecas,Razonablemente buena,Comunidad de Madrid,Madrid,72.98
2022,8,Ensanche de vallecas,Regular,Comunidad de Madrid,Madrid,11.56
2022,8,Escuelas aguirre,Buena,Comunidad de Madrid,Madrid,3.12
2022,8,Escuelas aguirre,Desfavorable,Comunidad de Madrid,Madrid,22.76
2022,8,Escuelas aguirre,Extremadamente desfavorable,Comunidad de Madrid,Madrid,4.74
2022,8,Escuelas aguirre,Muy desfavorable,Comunidad de Madrid,Madrid,15.85
2022,8,Escuelas aguirre,Razonablemente buena,Comunidad de Madrid,Madrid,46.61
2022,8,Escuelas aguirre,Regular,Comunidad de Madrid,Madrid,6.91
2022,8,Farolillo,Buena,Comunidad de Madrid,Madrid,4.7
2022,8,Farolillo,Desfavorable,Comunidad de Madrid,Madrid,15.05
2022,8,Farolillo,Muy desfavorable,Comunidad de Madrid,Madrid,4.97
2022,8,Farolillo,Razonablemente buena,Comunidad de Madrid,Madrid,62.63
2022,8,Farolillo,Regular,Comunidad de Madrid,Madrid,12.63
2022,8,Fuenlabrada,Buena,Comunidad de Madrid,Madrid,2.69
2022,8,Fuenlabrada,Desfavorable,Comunidad de Madrid,Madrid,4.57
2022,8,Fuenlabrada,Muy desfavorable,Comunidad de Madrid,Madrid,1.21
2022,8,Fuenlabrada,Razonablemente buena,Comunidad de Madrid,Madrid,65.46
2022,8,Fuenlabrada,Regular,Comunidad de Madrid,Madrid,26.08
2022,8,Getafe,Buena,Comunidad de Madrid,Madrid,2.15
2022,8,Getafe,Desfavorable,Comunidad de Madrid,Madrid,6.59
2022,8,Getafe,Muy desfavorable,Comunidad de Madrid,Madrid,2.02
2022,8,Getafe,Razonablemente buena,Comunidad de Madrid,Madrid,63.58
2022,8,Getafe,Regular,Comunidad de Madrid,Madrid,25.67
2022,8,Guadalix de la sierra,Buena,Comunidad de Madrid,Madrid,4.7
2022,8,Guadalix de la sierra,Desfavorable,Comunidad de Madrid,Madrid,8.2
2022,8,Guadalix de la sierra,Razonablemente buena,Comunidad de Madrid,Madrid,55.38
2022,8,Guadalix de la sierra,Regular,Comunidad de Madrid,Madrid,31.72
2022,8,Juan carlos i,Buena,Comunidad de Madrid,Madrid,14.65
2022,8,Juan carlos i,Desfavorable,Comunidad de Madrid,Madrid,0.13
2022,8,Juan carlos i,Razonablemente buena,Comunidad de Madrid,Madrid,63.98
2022,8,Juan carlos i,Regular,Comunidad de Madrid,Madrid,21.24
2022,8,Leganés,Buena,Comunidad de Madrid,Madrid,2.82
2022,8,Leganés,Desfavorable,Comunidad de Madrid,Madrid,6.72
2022,8,Leganés,Muy desfavorable,Comunidad de Madrid,Madrid,1.48
2022,8,Leganés,Razonablemente buena,Comunidad de Madrid,Madrid,60.75
2022,8,Leganés,Regular,Comunidad de Madrid,Madrid,28.23
2022,8,Majadahonda,Desfavorable,Comunidad de Madrid,Madrid,13.17
2022,8,Majadahonda,Razonablemente buena,Comunidad de Madrid,Madrid,52.15
2022,8,Majadahonda,Regular,Comunidad de Madrid,Madrid,34.68
2022,8,Mendez alvaro,Buena,Comunidad de Madrid,Madrid,15.59
2022,8,Mendez alvaro,Desfavorable,Comunidad de Madrid,Madrid,9.54
2022,8,Mendez alvaro,Muy desfavorable,Comunidad de Madrid,Madrid,2.02
2022,8,Mendez alvaro,Razonablemente buena,Comunidad de Madrid,Madrid,56.72
2022,8,Mendez alvaro,Regular,Comunidad de Madrid,Madrid,16.13
2022,8,Moratalaz,Buena,Comunidad de Madrid,Madrid,29.12
2022,8,Moratalaz,Desfavorable,Comunidad de Madrid,Madrid,2.72
2022,8,Moratalaz,Muy desfavorable,Comunidad de Madrid,Madrid,2.31
2022,8,Moratalaz,Razonablemente buena,Comunidad de Madrid,Madrid,60
2022,8,Moratalaz,Regular,Comunidad de Madrid,Madrid,5.85
2022,8,Móstoles,Buena,Comunidad de Madrid,Madrid,3.78
2022,8,Móstoles,Desfavorable,Comunidad de Madrid,Madrid,4.22
2022,8,Móstoles,Muy desfavorable,Comunidad de Madrid,Madrid,1.6
2022,8,Móstoles,Razonablemente buena,Comunidad de Madrid,Madrid,70.06
2022,8,Móstoles,Regular,Comunidad de Madrid,Madrid,20.35
2022,8,Orusco de tajuña,Desfavorable,Comunidad de Madrid,Madrid,6.24
2022,8,Orusco de tajuña,Muy desfavorable,Comunidad de Madrid,Madrid,0.28
2022,8,Orusco de tajuña,Razonablemente buena,Comunidad de Madrid,Madrid,43.41
2022,8,Orusco de tajuña,Regular,Comunidad de Madrid,Madrid,50.07
2022,8,Plaza castilla-canal,Buena,Comunidad de Madrid,Madrid,16.67
2022,8,Plaza castilla-canal,Desfavorable,Comunidad de Madrid,Madrid,28.64
2022,8,Plaza castilla-canal,Muy desfavorable,Comunidad de Madrid,Madrid,6.06
2022,8,Plaza castilla-canal,Razonablemente buena,Comunidad de Madrid,Madrid,28.64
2022,8,Plaza castilla-canal,Regular,Comunidad de Madrid,Madrid,20
2022,8,Plaza de españa,Buena,Comunidad de Madrid,Madrid,92.58
2022,8,Plaza de españa,Razonablemente buena,Comunidad de Madrid,Madrid,7.02
2022,8,Plaza de españa,Regular,Comunidad de Madrid,Madrid,0.4
2022,8,Plaza del carmen,Buena,Comunidad de Madrid,Madrid,11.51
2022,8,Plaza del carmen,Desfavorable,Comunidad de Madrid,Madrid,0.55
2022,8,Plaza del carmen,Razonablemente buena,Comunidad de Madrid,Madrid,73.56
2022,8,Plaza del carmen,Regular,Comunidad de Madrid,Madrid,14.38
2022,8,Plaza elíptica,Buena,Comunidad de Madrid,Madrid,14.25
2022,8,Plaza elíptica,Desfavorable,Comunidad de Madrid,Madrid,14.52
2022,8,Plaza elíptica,Muy desfavorable,Comunidad de Madrid,Madrid,6.45
2022,8,Plaza elíptica,Razonablemente buena,Comunidad de Madrid,Madrid,54.57
2022,8,Plaza elíptica,Regular,Comunidad de Madrid,Madrid,10.22
2022,8,Puente de vallecas,Buena,Comunidad de Madrid,Madrid,25.81
2022,8,Puente de vallecas,Desfavorable,Comunidad de Madrid,Madrid,2.28
2022,8,Puente de vallecas,Muy desfavorable,Comunidad de Madrid,Madrid,2.69
2022,8,Puente de vallecas,Razonablemente buena,Comunidad de Madrid,Madrid,61.56
2022,8,Puente de vallecas,Regular,Comunidad de Madrid,Madrid,7.66
2022,8,Puerto de cotos,Desfavorable,Comunidad de Madrid,Madrid,10.9
2022,8,Puerto de cotos,Razonablemente buena,Comunidad de Madrid,Madrid,26.92
2022,8,Puerto de cotos,Regular,Comunidad de Madrid,Madrid,62.18
2022,8,Ramón y cajal,Buena,Comunidad de Madrid,Madrid,88.17
2022,8,Ramón y cajal,Razonablemente buena,Comunidad de Madrid,Madrid,10.35
2022,8,Ramón y cajal,Regular,Comunidad de Madrid,Madrid,1.48
2022,8,Retiro,Buena,Comunidad de Madrid,Madrid,15.73
2022,8,Retiro,Razonablemente buena,Comunidad de Madrid,Madrid,71.1
2022,8,Retiro,Regular,Comunidad de Madrid,Madrid,13.17
2022,8,Rivas-vaciamadrid,Buena,Comunidad de Madrid,Madrid,5.11
2022,8,Rivas-vaciamadrid,Desfavorable,Comunidad de Madrid,Madrid,4.57
2022,8,Rivas-vaciamadrid,Muy desfavorable,Comunidad de Madrid,Madrid,2.15
2022,8,Rivas-vaciamadrid,Razonablemente buena,Comunidad de Madrid,Madrid,65.86
2022,8,Rivas-vaciamadrid,Regular,Comunidad de Madrid,Madrid,22.31
2022,8,San martin de valdeiglesias,Desfavorable,Comunidad de Madrid,Madrid,7.53
2022,8,San martin de valdeiglesias,Razonablemente buena,Comunidad de Madrid,Madrid,48.39
2022,8,San martin de valdeiglesias,Regular,Comunidad de Madrid,Madrid,44.09
2022,8,Sanchinarro,Buena,Comunidad de Madrid,Madrid,50
2022,8,Sanchinarro,Desfavorable,Comunidad de Madrid,Madrid,3.23
2022,8,Sanchinarro,Razonablemente buena,Comunidad de Madrid,Madrid,45.3
2022,8,Sanchinarro,Regular,Comunidad de Madrid,Madrid,1.48
2022,8,Torrejon de ardoz,Buena,Comunidad de Madrid,Madrid,4.03
2022,8,Torrejon de ardoz,Desfavorable,Comunidad de Madrid,Madrid,6.85
2022,8,Torrejon de ardoz,Muy desfavorable,Comunidad de Madrid,Madrid,2.02
2022,8,Torrejon de ardoz,Razonablemente buena,Comunidad de Madrid,Madrid,59.14
2022,8,Torrejon de ardoz,Regular,Comunidad de Madrid,Madrid,27.96
2022,8,Tres olivos,Buena,Comunidad de Madrid,Madrid,1.88
2022,8,Tres olivos,Desfavorable,Comunidad de Madrid,Madrid,5.91
2022,8,Tres olivos,Extremadamente desfavorable,Comunidad de Madrid,Madrid,1.88
2022,8,Tres olivos,Muy desfavorable,Comunidad de Madrid,Madrid,1.88
2022,8,Tres olivos,Razonablemente buena,Comunidad de Madrid,Madrid,64.11
2022,8,Tres olivos,Regular,Comunidad de Madrid,Madrid,24.33
