AÑO,MES,ESTACION,CALIDAD_AIRE,CCAA,PROVINCIA,PORCENTAJE_CALIDAD_AIRE
2022,7,Sant vicenç dels horts (ribot - sant miquel),Desfavorable,Cataluña,Barcelona,5.38
2022,7,Sant vicenç dels horts (ribot - sant miquel),Razonablemente buena,Cataluña,Barcelona,69.55
2022,7,Sant vicenç dels horts (ribot - sant miquel),Regular,Cataluña,Barcelona,25.07
2022,7,Sant vicenç dels horts (àlaba),Buena,Cataluña,Barcelona,90.27
2022,7,Sant vicenç dels horts (àlaba),Razonablemente buena,Cataluña,Barcelona,9.73
2022,7,Santa bárbara,Buena,Principado de Asturias,Asturias,21.73
2022,7,Santa bárbara,Desfavorable,Principado de Asturias,Asturias,9.99
2022,7,Santa bárbara,Razonablemente buena,Principado de Asturias,Asturias,63.29
2022,7,Santa bárbara,Regular,Principado de Asturias,Asturias,4.99
2022,7,Santa clara,Buena,Andalucía,Sevilla,0.13
2022,7,Santa clara,Desfavorable,Andalucía,Sevilla,10.78
2022,7,Santa clara,Razonablemente buena,Andalucía,Sevilla,61.46
2022,7,Santa clara,Regular,Andalucía,Sevilla,27.63
2022,7,Santa coloma de gramenet (balldovina),Buena,Cataluña,Barcelona,84.81
2022,7,Santa coloma de gramenet (balldovina),Razonablemente buena,Cataluña,Barcelona,15.19
2022,7,Santa margarida i els monjos (la ràpita),Buena,Cataluña,Barcelona,97.13
2022,7,Santa margarida i els monjos (la ràpita),Razonablemente buena,Cataluña,Barcelona,2.87
2022,7,Santa maria de palautordera (martí boada),Buena,Cataluña,Barcelona,16.53
2022,7,Santa maria de palautordera (martí boada),Desfavorable,Cataluña,Barcelona,3.09
2022,7,Santa maria de palautordera (martí boada),Razonablemente buena,Cataluña,Barcelona,57.8
2022,7,Santa maria de palautordera (martí boada),Regular,Cataluña,Barcelona,22.58
2022,7,Santa pau (can jordà),Buena,Cataluña,Girona,21.24
2022,7,Santa pau (can jordà),Desfavorable,Cataluña,Girona,2.42
2022,7,Santa pau (can jordà),Razonablemente buena,Cataluña,Girona,58.47
2022,7,Santa pau (can jordà),Regular,Cataluña,Girona,17.88
2022,7,Santa perpètua de mogoda (onze de setembre),Buena,Cataluña,Barcelona,1.62
2022,7,Santa perpètua de mogoda (onze de setembre),Desfavorable,Cataluña,Barcelona,2.57
2022,7,Santa perpètua de mogoda (onze de setembre),Razonablemente buena,Cataluña,Barcelona,93.38
2022,7,Santa perpètua de mogoda (onze de setembre),Regular,Cataluña,Barcelona,2.43
2022,7,Santurce,Buena,País Vasco,Bizkaia,68.29
2022,7,Santurce,Desfavorable,País Vasco,Bizkaia,6.49
2022,7,Santurce,Muy desfavorable,País Vasco,Bizkaia,3.39
2022,7,Santurce,Razonablemente buena,País Vasco,Bizkaia,14.16
2022,7,Santurce,Regular,País Vasco,Bizkaia,7.67
2022,7,Segovia 2,Buena,Castilla y León,Segovia,0.81
2022,7,Segovia 2,Desfavorable,Castilla y León,Segovia,4.99
2022,7,Segovia 2,Razonablemente buena,Castilla y León,Segovia,47.37
2022,7,Segovia 2,Regular,Castilla y León,Segovia,46.83
2022,7,Serantes,Buena,País Vasco,Bizkaia,6.7
2022,7,Serantes,Desfavorable,País Vasco,Bizkaia,1.54
2022,7,Serantes,Razonablemente buena,País Vasco,Bizkaia,73.46
2022,7,Serantes,Regular,País Vasco,Bizkaia,18.3
2022,7,Sestao,Buena,País Vasco,Bizkaia,87.37
2022,7,Sestao,Razonablemente buena,País Vasco,Bizkaia,12.63
2022,7,Sierra norte,Buena,Andalucía,Sevilla,3.05
2022,7,Sierra norte,Desfavorable,Andalucía,Sevilla,7.06
2022,7,Sierra norte,Razonablemente buena,Andalucía,Sevilla,59.55
2022,7,Sierra norte,Regular,Andalucía,Sevilla,30.34
2022,7,Somiedo,Buena,Principado de Asturias,Asturias,7.79
2022,7,Somiedo,Desfavorable,Principado de Asturias,Asturias,2.78
2022,7,Somiedo,Razonablemente buena,Principado de Asturias,Asturias,67.18
2022,7,Somiedo,Regular,Principado de Asturias,Asturias,22.25
2022,7,Soria,Buena,Castilla y León,Soria,0.54
2022,7,Soria,Razonablemente buena,Castilla y León,Soria,81.08
2022,7,Soria,Regular,Castilla y León,Soria,18.38
2022,7,Sort (escola de caiac),Buena,Cataluña,Lleida,15.32
2022,7,Sort (escola de caiac),Desfavorable,Cataluña,Lleida,0.13
2022,7,Sort (escola de caiac),Razonablemente buena,Cataluña,Lleida,59.41
2022,7,Sort (escola de caiac),Regular,Cataluña,Lleida,25.13
2022,7,Sur,Buena,Galicia,Lugo,56.29
2022,7,Sur,Razonablemente buena,Galicia,Lugo,38.91
2022,7,Sur,Regular,Galicia,Lugo,4.8
2022,7,Talavera de la reina - pío xii,Desfavorable,Castilla - La Mancha,Toledo,4.32
2022,7,Talavera de la reina - pío xii,Razonablemente buena,Castilla - La Mancha,Toledo,75.81
2022,7,Talavera de la reina - pío xii,Regular,Castilla - La Mancha,Toledo,19.86
2022,7,Tarragona (bonavista),Buena,Cataluña,Tarragona,97.3
2022,7,Tarragona (bonavista),Razonablemente buena,Cataluña,Tarragona,2.7
2022,7,Tarragona (parc de la ciutat),Buena,Cataluña,Tarragona,14.84
2022,7,Tarragona (parc de la ciutat),Desfavorable,Cataluña,Tarragona,2.02
2022,7,Tarragona (parc de la ciutat),Razonablemente buena,Cataluña,Tarragona,67.88
2022,7,Tarragona (parc de la ciutat),Regular,Cataluña,Tarragona,15.25
2022,7,Tarragona (sant salvador),Buena,Cataluña,Tarragona,99.73
2022,7,Tarragona (sant salvador),Razonablemente buena,Cataluña,Tarragona,0.27
2022,7,Tarragona (universitat laboral),Buena,Cataluña,Tarragona,95.96
2022,7,Tarragona (universitat laboral),Razonablemente buena,Cataluña,Tarragona,4.04
2022,7,Tefía-puerto del rosario,Buena,Canarias,Las Palmas,4.57
2022,7,Tefía-puerto del rosario,Desfavorable,Canarias,Las Palmas,9.54
2022,7,Tefía-puerto del rosario,Extremadamente desfavorable,Canarias,Las Palmas,2.96
2022,7,Tefía-puerto del rosario,Muy desfavorable,Canarias,Las Palmas,4.17
2022,7,Tefía-puerto del rosario,Razonablemente buena,Canarias,Las Palmas,68.55
2022,7,Tefía-puerto del rosario,Regular,Canarias,Las Palmas,10.22
2022,7,Teixeiro,Buena,Galicia,A Coruña,75.4
2022,7,Teixeiro,Desfavorable,Galicia,A Coruña,6.45
2022,7,Teixeiro,Razonablemente buena,Galicia,A Coruña,10.35
2022,7,Teixeiro,Regular,Galicia,A Coruña,7.8
2022,7,Tena artigas-sta cruz de tenerife,Buena,Canarias,Santa Cruz de Tenerife,4.04
2022,7,Tena artigas-sta cruz de tenerife,Desfavorable,Canarias,Santa Cruz de Tenerife,12.12
2022,7,Tena artigas-sta cruz de tenerife,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,2.02
2022,7,Tena artigas-sta cruz de tenerife,Muy desfavorable,Canarias,Santa Cruz de Tenerife,0.87
2022,7,Tena artigas-sta cruz de tenerife,Razonablemente buena,Canarias,Santa Cruz de Tenerife,75.9
2022,7,Tena artigas-sta cruz de tenerife,Regular,Canarias,Santa Cruz de Tenerife,5.05
2022,7,Terrassa (pare alegre),Buena,Cataluña,Barcelona,71.35
2022,7,Terrassa (pare alegre),Razonablemente buena,Cataluña,Barcelona,28.24
2022,7,Terrassa (pare alegre),Regular,Cataluña,Barcelona,0.41
2022,7,Teruel,Buena,Aragón,Teruel,8.39
2022,7,Teruel,Razonablemente buena,Aragón,Teruel,66.31
2022,7,Teruel,Regular,Aragón,Teruel,25.3
2022,7,Tetuán,Buena,Cantabria,Cantabria,81.82
2022,7,Tetuán,Desfavorable,Cantabria,Cantabria,9.09
2022,7,Tetuán,Razonablemente buena,Cantabria,Cantabria,4.55
2022,7,Tetuán,Regular,Cantabria,Cantabria,4.55
2022,7,Toledo2,Buena,Castilla - La Mancha,Toledo,1.35
2022,7,Toledo2,Desfavorable,Castilla - La Mancha,Toledo,2.7
2022,7,Toledo2,Razonablemente buena,Castilla - La Mancha,Toledo,67.12
2022,7,Toledo2,Regular,Castilla - La Mancha,Toledo,28.84
2022,7,Tolosa,Buena,País Vasco,Gipuzkoa,73.52
2022,7,Tolosa,Razonablemente buena,País Vasco,Gipuzkoa,26.48
2022,7,Tome cano,Buena,Canarias,Santa Cruz de Tenerife,9.89
2022,7,Tome cano,Desfavorable,Canarias,Santa Cruz de Tenerife,12.33
2022,7,Tome cano,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,2.71
2022,7,Tome cano,Muy desfavorable,Canarias,Santa Cruz de Tenerife,1.9
2022,7,Tome cano,Razonablemente buena,Canarias,Santa Cruz de Tenerife,60.3
2022,7,Tome cano,Regular,Canarias,Santa Cruz de Tenerife,12.87
2022,7,Tona (zona esportiva),Buena,Cataluña,Barcelona,9.68
2022,7,Tona (zona esportiva),Desfavorable,Cataluña,Barcelona,8.74
2022,7,Tona (zona esportiva),Razonablemente buena,Cataluña,Barcelona,61.56
2022,7,Tona (zona esportiva),Regular,Cataluña,Barcelona,20.03
2022,7,Torneo,Desfavorable,Andalucía,Sevilla,4.62
2022,7,Torneo,Razonablemente buena,Andalucía,Sevilla,71.33
2022,7,Torneo,Regular,Andalucía,Sevilla,24.05
2022,7,Torre de hércules,Buena,Galicia,A Coruña,15.04
2022,7,Torre de hércules,Desfavorable,Galicia,A Coruña,1.08
2022,7,Torre de hércules,Razonablemente buena,Galicia,A Coruña,77.37
2022,7,Torre de hércules,Regular,Galicia,A Coruña,6.5
2022,7,Torre endomenech,Buena,Comunitat Valenciana,Castellón/Castelló,50
2022,7,Torre endomenech,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,50
2022,7,Torrearenilla,Buena,Andalucía,Huelva,49.1
2022,7,Torrearenilla,Razonablemente buena,Andalucía,Huelva,50.9
2022,7,Torrejon de ardoz,Desfavorable,Comunidad de Madrid,Madrid,11.94
2022,7,Torrejon de ardoz,Razonablemente buena,Comunidad de Madrid,Madrid,56.46
2022,7,Torrejon de ardoz,Regular,Comunidad de Madrid,Madrid,31.6
2022,7,Torrelisa,Desfavorable,Aragón,Huesca,5.27
2022,7,Torrelisa,Razonablemente buena,Aragón,Huesca,52.84
2022,7,Torrelisa,Regular,Aragón,Huesca,41.89
2022,7,Torrent-el vedat,Razonablemente buena,Comunitat Valenciana,Valencia/València,82.06
2022,7,Torrent-el vedat,Regular,Comunitat Valenciana,Valencia/València,17.94
2022,7,Torrent-santa eulalia,Buena,Illes Balears,Illes Balears,13.91
2022,7,Torrent-santa eulalia,Razonablemente buena,Illes Balears,Illes Balears,80.11
2022,7,Torrent-santa eulalia,Regular,Illes Balears,Illes Balears,5.98
2022,7,Torrevieja,Buena,Comunitat Valenciana,Alicante/Alacant,11.53
2022,7,Torrevieja,Desfavorable,Comunitat Valenciana,Alicante/Alacant,0.29
2022,7,Torrevieja,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,77.81
2022,7,Torrevieja,Regular,Comunitat Valenciana,Alicante/Alacant,10.37
2022,7,Tres marzo,Buena,País Vasco,Araba/Álava,50.47
2022,7,Tres marzo,Desfavorable,País Vasco,Araba/Álava,15.25
2022,7,Tres marzo,Razonablemente buena,País Vasco,Araba/Álava,29.69
2022,7,Tres marzo,Regular,País Vasco,Araba/Álava,4.59
2022,7,Tres olivos,Desfavorable,Comunidad de Madrid,Madrid,8.33
2022,7,Tres olivos,Razonablemente buena,Comunidad de Madrid,Madrid,56.05
2022,7,Tres olivos,Regular,Comunidad de Madrid,Madrid,35.62
2022,7,Trubia piscinas,Razonablemente buena,Principado de Asturias,Asturias,84.82
2022,7,Trubia piscinas,Regular,Principado de Asturias,Asturias,15.18
2022,7,Tudela,Buena,Comunidad Foral de Navarra,Navarra,1.09
2022,7,Tudela,Desfavorable,Comunidad Foral de Navarra,Navarra,4.24
2022,7,Tudela,Razonablemente buena,Comunidad Foral de Navarra,Navarra,75.1
2022,7,Tudela,Regular,Comunidad Foral de Navarra,Navarra,19.56
2022,7,Tudela ii,Buena,Comunidad Foral de Navarra,Navarra,1.21
2022,7,Tudela ii,Desfavorable,Comunidad Foral de Navarra,Navarra,8.87
2022,7,Tudela ii,Razonablemente buena,Comunidad Foral de Navarra,Navarra,67.88
2022,7,Tudela ii,Regular,Comunidad Foral de Navarra,Navarra,22.04
2022,7,Uib-parc bit,Buena,Illes Balears,Illes Balears,6.34
2022,7,Uib-parc bit,Razonablemente buena,Illes Balears,Illes Balears,85.26
2022,7,Uib-parc bit,Regular,Illes Balears,Illes Balears,8.4
2022,7,Urbanizacion embajada,Buena,Comunidad de Madrid,Madrid,8.2
2022,7,Urbanizacion embajada,Desfavorable,Comunidad de Madrid,Madrid,16.26
2022,7,Urbanizacion embajada,Razonablemente buena,Comunidad de Madrid,Madrid,57.8
2022,7,Urbanizacion embajada,Regular,Comunidad de Madrid,Madrid,17.74
2022,7,Urkiola,Buena,País Vasco,Bizkaia,0.67
2022,7,Urkiola,Desfavorable,País Vasco,Bizkaia,10.22
2022,7,Urkiola,Razonablemente buena,País Vasco,Bizkaia,69.89
2022,7,Urkiola,Regular,País Vasco,Bizkaia,19.22
2022,7,Usurbil,Buena,País Vasco,Gipuzkoa,26.22
2022,7,Usurbil,Desfavorable,País Vasco,Gipuzkoa,6.89
2022,7,Usurbil,Razonablemente buena,País Vasco,Gipuzkoa,56.35
2022,7,Usurbil,Regular,País Vasco,Gipuzkoa,10.54
2022,7,Valdemoro,Buena,Comunidad de Madrid,Madrid,2.56
2022,7,Valdemoro,Desfavorable,Comunidad de Madrid,Madrid,3.51
2022,7,Valdemoro,Razonablemente buena,Comunidad de Madrid,Madrid,60.73
2022,7,Valdemoro,Regular,Comunidad de Madrid,Madrid,33.2
2022,7,Valderas,Desfavorable,Castilla y León,León,12.84
2022,7,Valderas,Muy desfavorable,Castilla y León,León,2.43
2022,7,Valderas,Razonablemente buena,Castilla y León,León,62.43
2022,7,Valderas,Regular,Castilla y León,León,22.3
2022,7,Valderejo,Buena,País Vasco,Araba/Álava,1.98
2022,7,Valderejo,Desfavorable,País Vasco,Araba/Álava,8.62
2022,7,Valderejo,Razonablemente buena,País Vasco,Araba/Álava,63.56
2022,7,Valderejo,Regular,País Vasco,Araba/Álava,25.85
2022,7,Valladolid sur,Buena,Castilla y León,Valladolid,11.42
2022,7,Valladolid sur,Desfavorable,Castilla y León,Valladolid,1.34
2022,7,Valladolid sur,Razonablemente buena,Castilla y León,Valladolid,72.98
2022,7,Valladolid sur,Regular,Castilla y León,Valladolid,14.25
2022,7,Valle,Desfavorable,Región de Murcia,Murcia,5.24
2022,7,Valle,Razonablemente buena,Región de Murcia,Murcia,85.75
2022,7,Valle,Regular,Región de Murcia,Murcia,9.01
2022,7,València - avd. francia,Buena,Comunitat Valenciana,Valencia/València,2.36
2022,7,València - avd. francia,Razonablemente buena,Comunitat Valenciana,Valencia/València,94.44
2022,7,València - avd. francia,Regular,Comunitat Valenciana,Valencia/València,3.2
2022,7,València - bulevard sud,Buena,Comunitat Valenciana,Valencia/València,27.97
2022,7,València - bulevard sud,Razonablemente buena,Comunitat Valenciana,Valencia/València,69.66
2022,7,València - bulevard sud,Regular,Comunitat Valenciana,Valencia/València,2.37
2022,7,València - molí del sol,Buena,Comunitat Valenciana,Valencia/València,15.09
2022,7,València - molí del sol,Razonablemente buena,Comunitat Valenciana,Valencia/València,75.88
2022,7,València - molí del sol,Regular,Comunitat Valenciana,Valencia/València,9.03
2022,7,València-centre,Buena,Comunitat Valenciana,Valencia/València,6.05
2022,7,València-centre,Razonablemente buena,Comunitat Valenciana,Valencia/València,93.95
2022,7,València-pista de silla,Buena,Comunitat Valenciana,Valencia/València,2.96
2022,7,València-pista de silla,Desfavorable,Comunitat Valenciana,Valencia/València,2.42
2022,7,València-pista de silla,Razonablemente buena,Comunitat Valenciana,Valencia/València,76.21
2022,7,València-pista de silla,Regular,Comunitat Valenciana,Valencia/València,18.41
2022,7,València-politècnic,Buena,Comunitat Valenciana,Valencia/València,0.7
2022,7,València-politècnic,Razonablemente buena,Comunitat Valenciana,Valencia/València,89.5
2022,7,València-politècnic,Regular,Comunitat Valenciana,Valencia/València,9.8
2022,7,València-vivers,Buena,Comunitat Valenciana,Valencia/València,21.56
2022,7,València-vivers,Razonablemente buena,Comunitat Valenciana,Valencia/València,77.22
2022,7,València-vivers,Regular,Comunitat Valenciana,Valencia/València,1.21
2022,7,Vandellòs i l'hospitalet de l'infant (barranc del terme),Buena,Cataluña,Tarragona,100
2022,7,Vandellòs i l'hospitalet de l'infant (els dedalts),Buena,Cataluña,Tarragona,100
2022,7,Vandellòs i l'hospitalet de l'infant (viver),Buena,Cataluña,Tarragona,99.43
2022,7,Vandellòs i l'hospitalet de l'infant (viver),Razonablemente buena,Cataluña,Tarragona,0.57
2022,7,Vic (estadi),Buena,Cataluña,Barcelona,17.88
2022,7,Vic (estadi),Desfavorable,Cataluña,Barcelona,10.62
2022,7,Vic (estadi),Razonablemente buena,Cataluña,Barcelona,49.33
2022,7,Vic (estadi),Regular,Cataluña,Barcelona,22.18
2022,7,Vila-seca (ies vila-seca),Buena,Cataluña,Tarragona,14.89
2022,7,Vila-seca (ies vila-seca),Desfavorable,Cataluña,Tarragona,1.23
2022,7,Vila-seca (ies vila-seca),Razonablemente buena,Cataluña,Tarragona,68.72
2022,7,Vila-seca (ies vila-seca),Regular,Cataluña,Tarragona,15.16
2022,7,Viladecans (atrium),Buena,Cataluña,Barcelona,8.58
2022,7,Viladecans (atrium),Desfavorable,Cataluña,Barcelona,0.6
2022,7,Viladecans (atrium),Razonablemente buena,Cataluña,Barcelona,75.3
2022,7,Viladecans (atrium),Regular,Cataluña,Barcelona,15.51
2022,7,Vilafranca,Buena,Comunitat Valenciana,Castellón/Castelló,13.09
2022,7,Vilafranca,Desfavorable,Comunitat Valenciana,Castellón/Castelló,2.16
2022,7,Vilafranca,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,65.45
2022,7,Vilafranca,Regular,Comunitat Valenciana,Castellón/Castelló,19.3
2022,7,Vilafranca del penedès (zona esportiva),Buena,Cataluña,Barcelona,21.8
2022,7,Vilafranca del penedès (zona esportiva),Desfavorable,Cataluña,Barcelona,1.35
2022,7,Vilafranca del penedès (zona esportiva),Razonablemente buena,Cataluña,Barcelona,59.89
2022,7,Vilafranca del penedès (zona esportiva),Regular,Cataluña,Barcelona,16.96
2022,7,Vilanova i la geltrú (pl. de les danses de vilanova),Buena,Cataluña,Barcelona,98.52
2022,7,Vilanova i la geltrú (pl. de les danses de vilanova),Razonablemente buena,Cataluña,Barcelona,1.48
2022,7,Villa del prado,Desfavorable,Comunidad de Madrid,Madrid,16.37
2022,7,Villa del prado,Razonablemente buena,Comunidad de Madrid,Madrid,41.2
2022,7,Villa del prado,Regular,Comunidad de Madrid,Madrid,42.43
2022,7,Villaharta,Buena,Andalucía,Córdoba,0.81
2022,7,Villaharta,Desfavorable,Andalucía,Córdoba,1.14
2022,7,Villaharta,Razonablemente buena,Andalucía,Córdoba,63.68
2022,7,Villaharta,Regular,Andalucía,Córdoba,34.36
2022,7,Villanueva del arzobispo,Desfavorable,Andalucía,Jaén,17.01
2022,7,Villanueva del arzobispo,Razonablemente buena,Andalucía,Jaén,36.33
2022,7,Villanueva del arzobispo,Regular,Andalucía,Jaén,46.67
2022,7,Villar del arzobispo,Buena,Comunitat Valenciana,Valencia/València,5.93
2022,7,Villar del arzobispo,Desfavorable,Comunitat Valenciana,Valencia/València,1.08
2022,7,Villar del arzobispo,Razonablemente buena,Comunitat Valenciana,Valencia/València,76.42
2022,7,Villar del arzobispo,Regular,Comunitat Valenciana,Valencia/València,16.58
2022,7,Villarejo de salvanes,Desfavorable,Comunidad de Madrid,Madrid,4.97
2022,7,Villarejo de salvanes,Razonablemente buena,Comunidad de Madrid,Madrid,43.95
2022,7,Villarejo de salvanes,Regular,Comunidad de Madrid,Madrid,51.08
2022,7,Villaverde,Buena,Comunidad de Madrid,Madrid,7.41
2022,7,Villaverde,Desfavorable,Comunidad de Madrid,Madrid,6.2
2022,7,Villaverde,Razonablemente buena,Comunidad de Madrid,Madrid,64.96
2022,7,Villaverde,Regular,Comunidad de Madrid,Madrid,21.43
2022,7,Viver,Buena,Comunitat Valenciana,Castellón/Castelló,11.2
2022,7,Viver,Desfavorable,Comunitat Valenciana,Castellón/Castelló,1
2022,7,Viver,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,75.42
2022,7,Viver,Regular,Comunitat Valenciana,Castellón/Castelló,12.37
2022,7,Vuelta los pájaros-sta cruz de tf,Buena,Canarias,Santa Cruz de Tenerife,9.95
2022,7,Vuelta los pájaros-sta cruz de tf,Desfavorable,Canarias,Santa Cruz de Tenerife,22.24
2022,7,Vuelta los pájaros-sta cruz de tf,Extremadamente desfavorable,Canarias,Santa Cruz de Tenerife,5.24
2022,7,Vuelta los pájaros-sta cruz de tf,Muy desfavorable,Canarias,Santa Cruz de Tenerife,1.99
2022,7,Vuelta los pájaros-sta cruz de tf,Razonablemente buena,Canarias,Santa Cruz de Tenerife,49.37
2022,7,Vuelta los pájaros-sta cruz de tf,Regular,Canarias,Santa Cruz de Tenerife,11.21
2022,7,Víznar,Razonablemente buena,Andalucía,Granada,61.58
2022,7,Víznar,Regular,Andalucía,Granada,38.42
2022,7,Xinzo de limia,Buena,Galicia,Ourense,33.51
2022,7,Xinzo de limia,Desfavorable,Galicia,Ourense,5.29
2022,7,Xinzo de limia,Razonablemente buena,Galicia,Ourense,51.15
2022,7,Xinzo de limia,Regular,Galicia,Ourense,10.04
2022,7,Xove,Buena,Galicia,Lugo,21.43
2022,7,Xove,Razonablemente buena,Galicia,Lugo,78.57
2022,7,Zafra,Desfavorable,Extremadura,Badajoz,8.25
2022,7,Zafra,Razonablemente buena,Extremadura,Badajoz,42.49
2022,7,Zafra,Regular,Extremadura,Badajoz,49.26
2022,7,Zalla,Buena,País Vasco,Bizkaia,17.31
2022,7,Zalla,Desfavorable,País Vasco,Bizkaia,13.19
2022,7,Zalla,Muy desfavorable,País Vasco,Bizkaia,4.67
2022,7,Zalla,Razonablemente buena,País Vasco,Bizkaia,59.48
2022,7,Zalla,Regular,País Vasco,Bizkaia,5.36
2022,7,Zamora 2,Buena,Castilla y León,Zamora,6.4
2022,7,Zamora 2,Desfavorable,Castilla y León,Zamora,5.01
2022,7,Zamora 2,Razonablemente buena,Castilla y León,Zamora,67.87
2022,7,Zamora 2,Regular,Castilla y León,Zamora,20.72
2022,7,Zapatón,Buena,Cantabria,Cantabria,24.18
2022,7,Zapatón,Desfavorable,Cantabria,Cantabria,7.97
2022,7,Zapatón,Razonablemente buena,Cantabria,Cantabria,55.22
2022,7,Zapatón,Regular,Cantabria,Cantabria,12.64
2022,7,Zarra,Desfavorable,Comunitat Valenciana,Valencia/València,5.86
2022,7,Zarra,Razonablemente buena,Comunitat Valenciana,Valencia/València,39.09
2022,7,Zarra,Regular,Comunitat Valenciana,Valencia/València,55.05
2022,7,Zelaieta,Buena,País Vasco,Bizkaia,45.21
2022,7,Zelaieta,Desfavorable,País Vasco,Bizkaia,7.46
2022,7,Zelaieta,Muy desfavorable,País Vasco,Bizkaia,3.66
2022,7,Zelaieta,Razonablemente buena,País Vasco,Bizkaia,38.31
2022,7,Zelaieta,Regular,País Vasco,Bizkaia,5.35
2022,7,Zierbana,Buena,País Vasco,Bizkaia,68.41
2022,7,Zierbana,Desfavorable,País Vasco,Bizkaia,5.78
2022,7,Zierbana,Razonablemente buena,País Vasco,Bizkaia,24.46
2022,7,Zierbana,Regular,País Vasco,Bizkaia,1.34
2022,7,Zorita,Buena,Comunitat Valenciana,Castellón/Castelló,8.22
2022,7,Zorita,Razonablemente buena,Comunitat Valenciana,Castellón/Castelló,74.39
2022,7,Zorita,Regular,Comunitat Valenciana,Castellón/Castelló,17.39
2022,7,Zubieta,Buena,País Vasco,Gipuzkoa,31.99
2022,7,Zubieta,Desfavorable,País Vasco,Gipuzkoa,5.24
2022,7,Zubieta,Razonablemente buena,País Vasco,Gipuzkoa,51.21
2022,7,Zubieta,Regular,País Vasco,Gipuzkoa,11.56
2022,7,Zumarraga,Buena,País Vasco,Gipuzkoa,75.37
2022,7,Zumarraga,Desfavorable,País Vasco,Gipuzkoa,3.36
2022,7,Zumarraga,Razonablemente buena,País Vasco,Gipuzkoa,17.5
2022,7,Zumarraga,Regular,País Vasco,Gipuzkoa,3.77
2022,7,Ávila 2,Buena,Castilla y León,Ávila,6.62
2022,7,Ávila 2,Desfavorable,Castilla y León,Ávila,1.22
2022,7,Ávila 2,Razonablemente buena,Castilla y León,Ávila,70.27
2022,7,Ávila 2,Regular,Castilla y León,Ávila,21.89
2022,8,A cabana,Buena,Galicia,A Coruña,29.15
2022,8,A cabana,Razonablemente buena,Galicia,A Coruña,58.44
2022,8,A cabana,Regular,Galicia,A Coruña,12.41
2022,8,Abanto,Buena,País Vasco,Bizkaia,86.48
2022,8,Abanto,Razonablemente buena,País Vasco,Bizkaia,13.52
2022,8,Actur,Buena,Aragón,Zaragoza,9.01
2022,8,Actur,Desfavorable,Aragón,Zaragoza,1.21
2022,8,Actur,Razonablemente buena,Aragón,Zaragoza,73.39
2022,8,Actur,Regular,Aragón,Zaragoza,16.4
2022,8,Agencia tributaria-portatil 2,Buena,Canarias,Santa Cruz de Tenerife,91.89
2022,8,Agencia tributaria-portatil 2,Razonablemente buena,Canarias,Santa Cruz de Tenerife,7.75
2022,8,Agencia tributaria-portatil 2,Regular,Canarias,Santa Cruz de Tenerife,0.36
2022,8,Agullana (dipòsits d'aigua),Buena,Cataluña,Girona,3.36
2022,8,Agullana (dipòsits d'aigua),Desfavorable,Cataluña,Girona,1.34
2022,8,Agullana (dipòsits d'aigua),Razonablemente buena,Cataluña,Girona,72.45
2022,8,Agullana (dipòsits d'aigua),Regular,Cataluña,Girona,22.85
2022,8,Agurain,Buena,País Vasco,Araba/Álava,18.19
2022,8,Agurain,Desfavorable,País Vasco,Araba/Álava,0.57
2022,8,Agurain,Razonablemente buena,País Vasco,Araba/Álava,67.48
2022,8,Agurain,Regular,País Vasco,Araba/Álava,13.75
2022,8,Agüimes,Buena,Canarias,Las Palmas,46.06
2022,8,Agüimes,Razonablemente buena,Canarias,Las Palmas,53.94
2022,8,Alacant - rabassa,Buena,Comunitat Valenciana,Alicante/Alacant,16.94
2022,8,Alacant - rabassa,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,77.2
2022,8,Alacant - rabassa,Regular,Comunitat Valenciana,Alicante/Alacant,5.86
2022,8,Alacant-el plá,Buena,Comunitat Valenciana,Alicante/Alacant,7.75
2022,8,Alacant-el plá,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,84.5
2022,8,Alacant-el plá,Regular,Comunitat Valenciana,Alicante/Alacant,7.75
2022,8,Alacant-florida-babel,Buena,Comunitat Valenciana,Alicante/Alacant,12.5
2022,8,Alacant-florida-babel,Razonablemente buena,Comunitat Valenciana,Alicante/Alacant,79.97
2022,8,Alacant-florida-babel,Regular,Comunitat Valenciana,Alicante/Alacant,7.53
2022,8,Alagón,Buena,Aragón,Zaragoza,21.08
2022,8,Alagón,Desfavorable,Aragón,Zaragoza,0.14
2022,8,Alagón,Razonablemente buena,Aragón,Zaragoza,68.8
2022,8,Alagón,Regular,Aragón,Zaragoza,9.97
2022,8,Albacete - parque tecnologico,Desfavorable,Castilla - La Mancha,Albacete,10.09
2022,8,Albacete - parque tecnologico,Razonablemente buena,Castilla - La Mancha,Albacete,53.41
2022,8,Albacete - parque tecnologico,Regular,Castilla - La Mancha,Albacete,36.51
2022,8,Albalat dels tarongers,Buena,Comunitat Valenciana,Valencia/València,18.33
